POPULATION;NOIND;conso_gpe1;conso_gpe2;conso_gpe3;conso_gpe4;conso_gpe5;conso_gpe6;conso_gpe7;conso_gpe8;conso_gpe9;conso_gpe10;conso_gpe11;conso_gpe12;conso_gpe13;conso_gpe14;conso_gpe15;conso_gpe16;conso_gpe17;conso_gpe18;conso_gpe19;conso_gpe20;conso_gpe21;conso_gpe22;conso_gpe23;conso_gpe24;conso_gpe25;conso_gpe26;conso_gpe27;conso_gpe28;conso_gpe29;conso_gpe30;conso_gpe31;conso_gpe32;conso_gpe33;conso_gpe34;conso_gpe35;conso_gpe36;conso_gpe37;conso_gpe38;conso_gpe39;conso_gpe40;conso_gpe41;conso_gpe42;conso_gpe43;conso_gpe44
Pop3;122101401;129.93571;0;25.714285;0;0;84.5;0;246.42857;54;0;0;.71428579;4.2642856;0;28.571432;32.142857;0;0;3.5714283;0;94.25;0;0;0;151.42857;0;37.071434;2.7142859;717.52979;171.42856;231.22321;118.54762;0;0;0;0;0;76.071426;0;0;1.7857141;0;0;0
Pop3;122101701;21.000002;0;0;0;0;75.5;332.56143;179.28572;10.714286;35.714283;0;0;2.4000001;0;0;0;31.285715;0;0;0;0;91.60714;20.000002;0;0;0;11.145714;0;71.428581;0;157.56696;118.85714;0;331.24857;0;0;0;0;0;0;10.285715;0;0;0
Pop3;122101801;178.79999;0;0;39.642857;0;7.142858;0;0;66.357147;0;0;1.4499999;0;0;0;39.600006;8.5714293;31.428572;0;0;117.28572;0;46.857147;0;0;0;0;0;0;601.78571;0;0;0;0;0;63.571426;0;0;206.35715;0;0;0;0;0
Pop3;122101901;63.214287;0;34.285717;0;0;5;0;160.71429;0;0;53.121429;0;0;96.428566;0;137.40913;0;0;0;0;30.571432;0;124.00001;116.74286;32.142857;0;20.096783;8.0357141;271.42859;439.28571;0;0;0;0;0;0;0;0;43.214283;232.57143;0;0;0;0
Pop3;122102301;98.54464;0;11.428573;83.125;0;254.00003;205.28571;89.285713;7.1428566;0;0;1.7857141;.64285713;17.857141;66.785713;0;11.428573;0;0;0;25.714285;0;0;75.332138;64.285713;0;20.142857;9.3095675;669.01782;237.14285;45.714291;35.657146;0;3.5714283;0;35.714283;0;0;14.285713;100.00001;14.199999;0;0;0
Pop3;122102401;0;0;0;94.678574;0;125.21429;136.35001;178.125;30;0;0;.87428576;4.3885713;42.857143;72.285713;0;32.142857;0;0;0;4.8571434;0;38.214283;77.181435;0;0;4.0000005;0;0;542.41071;0;0;0;90.257141;0;55.42857;0;0;0;34.857143;0;0;0;0
Pop3;122102901;33.107143;0;0;38.571426;0;88.5;27.589287;198.11905;64.857147;0;0;9.6428566;0;17.857141;93.985718;0;15.714286;11.624999;0;0;23.857143;0;0;70.191437;90;0;7.4285712;7.1428571;50;310;0;249.59998;0;169.24998;0;0;0;14.285716;107.14285;3.5714283;21.714287;0;0;0
Pop3;122103701;115.67357;0;0;0;0;137.06927;0;21.428574;0;114.28571;7.4485726;2.1428573;.66000003;0;0;33.000004;0;5.3571429;0;0;0;0;0;142.67143;12.857143;0;43.114288;0;538.96429;600.53571;197.44554;464.58282;0;0;0;0;0;0;118.21429;86.16964;.5714286;0;0;0
Pop3;122104001;13.249999;0;0;18.857143;0;12.857142;0;89.285713;7.8571429;0;15.535713;8.2007141;1.3142856;0;11.785714;17.5;41.5;0;0;0;69.714287;0;0;41.071426;0;0;0;0;0;434.28571;0;0;0;337.83145;0;0;42.499996;0;0;14.285713;1.6071428;0;0;0
Pop3;122200401;39.122997;0;7.1428566;0;0;68.571426;171.66667;0;0;0;0;12.461874;5.5676603;0;21.428572;0;16.428572;0;0;0;41.701786;0;58.571426;0;0;0;77.499992;0;242.55954;0;362.70239;44.57143;0;167.60571;0;0;0;0;121.50001;98.333336;1.4285713;0;0;0
Pop3;122201501;23.249998;0;0;39.642857;0;64.552734;0;21.428572;7.1428566;0;26.321428;12.402859;3.4685717;0;19.428574;40.000004;90.242859;0;0;0;42.857147;0;25;50.221424;122.14285;0;43.093147;12.721428;675;85.714287;397.80954;152.28571;0;72.685722;0;0;0;0;142.85713;55.35714;10.642858;0;0;0
Pop3;122201701;0;0;0;81.5;0;83;231.75;62.5;0;175;0;3.6750002;3.4599998;0;0;127.5;0;30;0;0;20;0;35;41.580002;0;0;26.379997;0;0;199.16666;0;62.399998;0;0;0;0;0;0;75;0;26.066668;0;0;0
Pop3;122202001;14.464286;0;5.9999995;67.85714;0;44.855354;25.999998;44.642857;0;0;0;0;.625;0;28.571426;36.42857;35.357143;12.5;0;0;145.46428;0;0;0;53.571426;0;6.7251453;5.3571429;367.5;0;0;51.999996;0;0;0;0;0;0;0;34.285717;4.5857148;0;0;0
Pop3;122202201;67.943893;0;0;39.642857;0;81.85714;116.61072;0;41.285713;.74285722;39.728577;14.311469;4.2742858;38.857147;70;0;0;64.685722;0;0;240.2357;0;27.000002;223.43929;46.285717;0;9.6428566;2.5535715;100;284.28571;91.428581;126.74999;0;0;0;0;0;20.285715;43.214283;56.047531;39.293571;0;0;0
Pop3;122202301;45.000004;0;22.857145;0;0;0;0;80.357147;11.142858;0;0;0;10.724464;0;87.303574;0;0;0;0;0;0;21.428574;105.42857;0;0;0;.49999997;4.1785712;996.65179;69.64286;175;0;0;0;0;0;0;0;0;53.571426;0;0;0;0
Pop3;122400201;15.542857;1.3800001;0;3.5714283;0;8.9285707;0;196.42857;16.071428;101.42857;0;10.771428;3.35375;0;27.142859;0;0;25.017857;0;0;33.428574;0;28.078571;3.5714283;164.28572;0;1.4285716;3.8535712;403.92859;0;0;0;0;0;0;0;0;0;26.071428;35.714283;1.4642857;0;0;233.10001
Pop3;122400801;0;0;47.714283;39.285713;0;9.4285727;216.66664;0;0;35.714291;26.321428;6.0428567;1.2857143;0;64.285713;28.571426;16.071428;48.214283;0;0;82.432144;0;25;26.374289;0;0;7.8571429;0;142.85716;386.60715;150.89285;0;0;351.13333;0;35.714283;0;0;79.000008;0;10.454286;35.714283;0;0
Pop3;122500201;83.185715;0;0;27.785715;0;37.864288;0;14.285716;5.5714288;2.8571432;0;11.291213;0;20.000002;11.428573;39.653576;6.2857146;30.557146;0;0;124.76708;0;0;169.64572;0;0;15.007434;12.824584;205.71429;74.285713;0;213.94286;0;0;0;85.714287;46.42857;0;60.714287;0;79.499992;0;0;0
Pop3;122500301;60.257141;0;0;26.357143;0;213.18784;0;116.06696;20;35.714291;0;2.7565718;2.9999998;0;35.714283;14.547856;10.000001;23.571428;9.1885719;0;109.09821;0;43.30357;0;55.80357;0;17.171093;3.5714283;101.78571;281.78574;113.21429;0;0;240.5;168.33333;0;0;0;0;79.848572;6.9285712;0;0;0
Pop3;122500501;0;0;0;0;0;0;0;154.28572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.64287;0;0;0;0;38.92857;0;0;0;0;0;0;0;0;0;0;0;0;394.28571;429.72855
Pop3;122500901;69.054764;0;71.428566;78.928566;0;71.071426;214.17857;0;8;41.071426;21.057146;0;0;0;49.842861;0;16.071428;0;0;0;180.64285;76.5;0;51.42857;71.428566;0;17.039139;0;406.78574;842.5;169.71429;395.19998;0;0;0;0;0;0;0;46.428574;27.417858;0;0;0
Pop3;122501201;0;14.464286;0;48.571426;0;176.64285;0;35.714283;25.714285;0;0;.89285707;.2857143;21.428572;7.142858;0;12.5;0;0;0;19.232143;0;0;56.274998;57.857143;0;3.2142856;0;918.92859;0;0;41.600002;0;249.8;45.089283;0;0;0;12.000001;89.224342;21.428572;0;0;0
Pop3;122502201;0;0;0;178.57143;0;136.35715;0;337.14285;28.571428;17.828573;0;2.2499998;8.742857;0;0;0;59.642857;0;0;0;112.49999;0;71.428581;411.89285;0;0;3.5714283;0;1502.4554;1.7857141;0;241.42857;0;0;0;0;0;0;114.28573;126.42857;1.6428571;0;0;0
Pop3;122502901;136.9455;0;14.285713;66.785713;0;91.857147;855.86511;44.642857;47.857143;0;0;0;3.0643077;0;64.285713;65.571434;0;0;0;0;116.71429;0;36.607143;198.06215;0;0;57.142864;4.9461408;0;1067.6786;0;444.50003;0;150.13142;0;0;0;14.142857;203.57143;48.285717;23.49;0;0;0
Pop3;122503601;239.05714;0;0;151.42857;0;66.244286;214.58331;17.857141;30.000002;3.5714283;0;13.287426;.92142862;0;0;17.5;5.7142854;80.428566;0;0;94.589279;17.142857;0;59.941429;28.571432;0;36.087719;64.920509;0;1034.2858;139.78571;114.4;0;456.49283;0;28.571432;0;0;0;183.64433;5.2850003;0;0;0
Pop3;122503901;107.7;0;47.142857;39.285713;0;116.71429;404.41669;0;7.1428566;80.714287;0;0;1.6428571;21.071428;0;0;0;38.57143;5.3571429;0;18.214285;0;25;71.405724;0;0;5.6428571;0;0;544.28571;77.98571;198.52856;0;0;0;42.857143;19.017857;0;34.57143;146.14285;9.3660707;0;0;0
Pop3;122504001;260.64285;0;0;110.00002;0;77.142853;315.86667;0;32.571426;57.857143;0;18.708477;2.4571431;0;11.428573;59.000004;0;35.714283;0;0;155.21429;0;0;118.85715;0;1.0714285;20.714285;0;42.857143;650.29761;0;60.357143;0;0;82.964287;0;0;0;214.28571;10.892857;12.642858;0;0;0
Pop3;122504101;121.95;41.89286;7.1428566;39.285713;0;121.42857;265.86874;0;42.142857;0;0;2.9714286;18.985714;0;50;0;47.714287;49.285709;0;0;167.71428;26.785713;20.000002;291.30569;143.92856;0;54.828571;4.2857141;998.125;347.5;195.96428;59.428577;0;0;0;0;22.857145;0;16.428572;11.428573;18.589285;0;0;0
Pop3;122504901;57.14286;0;0;33.92857;0;86.375;0;0;0;41.071426;0;0;1.0285715;0;55.714291;92.85714;21.428568;0;0;0;69.714287;0;8.5714293;42.899998;0;0;36.571426;2.1428571;1353.8392;0;209.34152;82.178566;0;158.03571;0;0;0;0;89.285713;11.428573;25.528572;0;0;0
Pop3;122505201;88.5;0;2.2857144;39.642857;0;95.992325;11.885715;0;28.92857;70;0;20.5;.35714284;20.928572;21.428572;0;12.857143;41.071426;7.1428566;0;137.61429;0;20.000002;56.785709;35.714283;0;8.7142859;20.119127;0;1543.3929;0;170.85715;0;0;0;35.714283;0;0;66.071426;0;7.2357149;0;0;0
Pop3;122700301;29.732141;0;7.142858;39.642857;0;49.285713;0;150.71428;32.92857;0;0;6.3571429;.44107142;0;44.107143;0;85.714287;59.642857;0;0;35.714283;21.428574;20.000002;113.13928;35.714283;0;36.07143;5.1071424;0;298.75;280.84045;23.523809;0;187.08571;0;0;18.214285;0;35.714283;148.92857;24.960001;0;0;0
Pop3;122700901;18.607141;0;0;46.357143;0;0;0;55.80357;19.857143;0;0;1.8531431;1.8571428;0;0;0;40.000004;22.857141;0;0;15.371429;0;14.285716;154.98483;0;0;15.107142;1.6071428;414.28574;0;186.28572;0;0;0;336.66666;0;0;0;0;8.5714293;8.8571424;0;0;862.5
Pop3;122701001;66.321426;0;0;35.714287;0;66.192856;0;89.285713;12.857142;62.657143;0;13.857143;0;28.928572;29.285713;0;0;2.4857144;12.185716;0;110.96273;0;0;308.27142;42.857143;0;27.857141;0;0;553.03571;0;153.39999;0;0;0;0;0;0;53.571426;0;1.3571428;135.4557;0;0
Pop3;122701101;163.125;0;47.142857;39.642857;0;0;1232.3827;0;27.857141;35.714283;0;5.8392854;9.1828575;35.714283;28.571426;29.14286;15.714286;0;0;0;300.5;0;38.214283;217.64145;28.571432;0;19.883041;12.638721;754.28571;479.91071;0;232.00356;0;0;0;0;0;0;119.71429;66.964287;29.898573;0;0;0
Pop3;122702401;10.842857;7.3928571;0;27.142857;0;81.428574;151.42856;196.42857;0;55.357143;0;5.5;1.7999998;0;25;0;29.999998;49.999996;0;0;78.571426;0;23.571428;75.221428;0;0;5.3571429;3.8000004;0;1657.1428;0;84.035706;0;148.62859;0;0;0;0;0;0;11.128572;0;0;0
Pop3;122702501;49.488216;0;0;107.14285;0;0;0;66.628571;69.285713;29.642857;57.031429;2.4000001;3.3428571;0;64.285713;0;75.428574;0;0;0;16.964285;0;52.142857;89.75;0;20.000002;34.14286;0;171.42854;149.19643;133.68571;37.142857;0;0;0;42.499996;0;0;20.857145;5.7142863;5.6428571;0;0;0
Pop3;122703001;18;0;0;0;0;0;0;0;12.857142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98.198578;0;0;0;0;318.21426;0;0;0;0;0;0;0;0;57.142864;0;0;0;0;645;298.68747
Pop3;122703101;22.321428;0;4.7142863;205.35715;0;117.58791;0;142.85713;0;89.285713;63.171429;6.4067144;8.3035707;0;58.92857;35.714283;14.285716;15.77143;0;0;0;0;72.285713;0;147.85715;0;0;1.6071428;857.14288;0;0;0;0;0;0;0;28.571426;0;0;5.7142863;0;0;0;0
Pop3;122703501;90.714279;0;0;39.285713;0;168.11429;192.34285;0;0;0;0;0;8.4000006;0;0;45.142864;13.142858;0;0;0;168.32143;42.499996;158.72858;75.67144;0;0;36.020885;0;45.000004;0;391.60715;173.82857;0;0;0;0;107.14285;0;0;114.89286;49.328571;0;0;0
Pop3;122800101;72.957146;0;20;79.01786;0;0;401.94525;196.42857;16.23596;44.642857;0;0;.57142854;0;28.571426;0;28.571426;56.160713;0;0;86.464287;26.785713;0;78.840179;0;0;11.357143;0;0;750.22321;0;76.700005;0;0;101.00001;6.514286;0;0;0;0;6.0214291;0;0;0
Pop3;122800301;48.377148;0;14.285713;39.642857;0;38.42857;176.57141;0;19.642857;57.857143;0;4.9357142;3.7714281;34.285713;40.357143;36.42857;0;0;0;0;46.857147;0;38.214283;0;0;0;16.900583;0;0;1167.1428;0;0;0;138.67049;0;0;9.7142868;0;53.571426;378.05643;.35714284;0;0;0
Pop3;122800601;7.5;0;0;78.14286;0;133.57143;44.142853;139.28572;0;13.928571;14.357143;2.8642857;7.0285716;0;0;55.714287;3.9285715;0;0;0;33.819874;0;58.571426;0;32.142857;0;22.726816;0;72.857147;121.42857;248.84285;0;0;416.93668;0;35.714283;0;0;53.571426;66.785713;0;0;0;0
Pop3;122801001;106.32143;0;28.5;104.64285;0;15.714287;103.99999;0;25.071428;22.857145;0;0;10.054643;0;51.875;0;0;21.428572;0;0;0;0;89.14286;53.571426;35.714283;0;.85714293;4.1785712;0;400.71429;14.285713;23.523809;0;193.51428;0;0;0;0;160.71428;60.285721;47.714283;0;0;0
Pop3;122900201;318.64285;18.428572;14.285713;16.428572;0;63.57143;147.14285;80.357147;26.428572;57.999996;0;9.2768965;17.912144;0;32.842857;0;87.428574;5.3571429;0;0;224.46428;0;76.428566;614.2832;0;0;26.290001;10.80829;434.2262;342.85715;212.68571;98.057152;0;181.30858;0;0;0;0;0;82.279175;35.55714;0;0;0
Pop3;122900501;66.778572;0;32.85714;88.928574;0;62.5;56.952381;169.64287;0;0;0;2.6309059;2.4000001;0;84.571434;80.485718;0;0;0;0;93.928566;0;20.000002;0;57.142864;0;.49999997;0;335.00003;184.375;0;434.85001;0;0;0;0;0;0;0;75.735008;55.714283;0;0;0
Pop3;122901201;46.607147;0;7.1428566;7.1428566;0;69.5;0;44.642857;43.285713;0;16.928572;0;7.8659353;0;11.428573;0;31.785713;10.714286;17.142859;0;26.708908;0;0;108.57429;28.571432;0;12.642858;0;0;332.85715;192.47618;0;0;251.21428;0;0;0;0;160.71429;0;4.2857141;0;0;0
Pop3;122901401;4.6875;0;0;0;0;9.6428566;0;53.57143;23.214285;40.000004;0;0;.28571427;0;21.428568;0;7.1428566;0;0;0;54.642857;0;0;46.692856;57.857143;0;4.9642854;0;253.57143;0;0;0;0;0;0;0;0;0;0;0;0;0;62.857147;421.17856
Pop3;122901601;45.961903;0;0;0;0;230.32144;0;35.714283;0;64.285706;4.7857146;5.6000004;0;0;35.714283;0;10;0;0;0;38.92857;0;94.714294;113.39285;0;3.803571;116.65572;44.880463;0;1334.5983;0;74.285721;0;0;0;35.714283;18.857145;109.01785;132.14285;0;31.214283;0;0;0
Pop3;122902001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pop3;122902801;13.499999;0;0;44.642857;0;92.85714;0;44.642857;0;0;0;.89285707;0;0;50.714283;0;16.071428;0;0;0;0;0;0;57.389282;85.714287;0;46.485714;0;0;114.28571;361.92233;0;0;0;0;0;0;0;62.57143;67.85714;0;0;0;0
Pop3;122903101;19.814285;0;0;7.1428566;0;61.714283;269.65714;107.14285;0;41.071426;6.3171439;5.2999997;0;0;21.428572;51.42857;12.499999;0;7.1428566;7.1428566;46;0;0;86.000778;0;0;0;15.714286;898.57147;42.857143;242.85001;59.428577;0;0;0;0;0;0;0;41.428574;22.007141;0;0;0
Pop3;123100301;9;0;0;0;0;13.278571;0;91.785713;18.571428;0;0;.11428571;0;0;20;14.285713;8.0357141;0;0;0;119.10357;0;0;38.21143;122.14285;0;21.071428;4.1785712;0;85.714287;0;7.4285722;0;0;72.142853;0;0;71.428581;53.571426;7.1428566;0;0;0;404.22858
Pop3;123100401;114.87;0;0;0;0;0;234.00002;35.714291;6.2857146;0;0;7.6785707;5.9571428;50;22.857145;28.571426;0;0;0;0;30.571432;0;0;78.209999;0;0;.99999994;14.962013;0;767.94641;269.96652;0;0;.89285707;67.633926;0;0;0;71.428566;191.42857;1.7857143;0;0;0
Pop3;123100901;10.301785;0;14.285713;38.571426;0;21.428572;0;64.285713;15.5899;28.571432;0;1.4;5.2999997;0;40.857143;49.5;9.6428576;21.428572;0;0;82.303566;0;20.000002;209.85107;82.499992;0;0;11.490725;468.21429;0;0;295.47144;0;264.44049;0;0;0;0;34.57143;43.571426;2.2928574;0;0;0
Pop3;123101501;103.58571;0;21.428572;10.714286;0;51.07143;0;132.85715;25.428572;67.85714;33.371433;13.471183;.80000001;0;0;17.5;0;0;0;0;32.142857;38.571426;46.857147;75.23571;67.85714;0;.85714293;1.4285716;0;685.98212;147.14287;283.77142;0;0;168.33333;102.85714;89.285713;53.571426;0;0;3.4285715;0;0;0
Pop3;123102601;44.280712;0;13.142858;11.428573;0;30.294643;282.0238;0;0;0;0;4.9200001;7.5285716;21.428574;0;62.07143;4.8571434;0;0;0;65.109711;17.142857;14.935714;104.22143;25.714287;10;0;10.950001;613.57141;285.71432;28.571426;83.199997;0;73.571434;115.42858;0;0;0;0;99.579399;26.550001;0;0;0
Pop3;123103001;20.089287;0;0;45.08572;0;60.457142;16.55357;100;20;0;0;4.5;9.6214275;7.1428566;10.714286;0;0;49.285709;0;0;103.57142;0;42.857143;72.407143;0;0;22.860001;6.6857147;0;360.71429;45.714291;27.857141;0;315.76001;0;0;0;0;35.714283;28.72286;3.8571427;0;0;0
Pop3;123103701;35.104465;0;0;24.285713;0;26.071428;309;89.285713;35.92857;0;7.1785712;5.584734;4.6196427;15.535713;0;33.357143;0;0;0;0;60.223503;0;8.6685724;58.271431;168.92857;0;1.5789475;6.6392856;0;420;0;0;0;0;0;21.428574;0;77.142853;19.428574;0;1.4076191;0;0;0
Pop3;123104401;52.362858;0;0;11.428573;0;79.285713;149.99998;125.00001;0;101.71429;0;17.101139;.66428572;34.285713;33.214283;22.571432;25.000002;17.142857;0;0;110.21726;0;0;43.13081;197.69286;9;1.4285713;5.8928571;235.00002;28.571426;0;202.79999;0;368.19287;0;0;0;28.571426;0;0;5;0;0;0
Pop3;123200301;68.400002;0;6.9642859;11.428572;0;152.03572;61.799999;125;4.8571429;0;0;0;6.0057139;0;0;21.714287;25.714287;42.857143;0;0;25.000002;0;0;0;71.428574;0;7.1428576;0;0;547.85718;84.285713;109.57143;0;178.98572;66.371429;0;0;0;162.85715;0;41.657146;0;0;0
Pop3;123200401;18.535717;0;0;0;0;70.180145;233.40536;107.14286;12.142857;0;44.507141;3.2499998;0;0;11.110715;22.571432;0;0;0;0;60.464287;53.571426;0;55.180004;14.285716;0;11.944028;14.865198;0;85.714287;223.46249;205.58571;0;0;36.07143;0;153.57143;50.714283;0;21.114288;6.5714288;0;0;0
Pop3;123200601;0;0;210.71428;0;0;0;0;0;0;0;0;0;41.399998;0;0;0;0;0;0;0;789.28571;0;560.71429;492.53073;625;0;0;8.5714283;5.7142863;0;360.73215;0;0;0;0;0;0;0;0;17.142859;0;0;0;0
Pop3;123200801;156.80475;0;27.142857;105;0;63.214283;217.90477;0;0;0;0;0;3.3351426;0;35.714283;72.857147;72.285713;0;0;68.807137;53.785717;0;84.928566;238.00002;0;0;6.7857146;0;0;385.95239;0;218.39999;0;105.67429;0;0;0;0;178.57143;0;15.857143;0;0;0
Pop3;123300601;53.5;0;0;261.42856;0;52.778572;0;0;33.599998;0;0;2.8285716;.12571429;0;13.285716;72.85714;56.285717;0;0;0;77.591072;0;43.928574;337.97571;0;0;79.618881;20.42857;0;1121.0714;0;0;0;24.79048;0;71.428566;10.714287;85.714294;0;0;9.1999998;0;0;0
Pop3;123301301;49.495239;0;0;53.571426;0;102.56915;0;249.99998;14.285713;0;0;3.017143;0;27.428574;35.714283;99;17.857141;0;15.999999;0;0;0;0;77.856422;0;0;1.4285713;1.3214285;89.285713;323.21429;425;59.428577;0;113.14285;0;0;0;0;176.42856;173.21429;9.2742853;0;0;0
Pop3;123302701;3.5714283;0;0;12.000001;0;0;0;0;36.399998;0;0;0;0;0;0;9.2857141;0;0;0;0;8.5800009;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;16.428572;0;0;0;0;0;201;886.30713
Pop3;123303001;52.42857;0;14.285713;0;0;34.892857;171.66667;39.285717;13.928571;0;0;1.4285716;13.871831;0;28.571426;96.65715;40;0;0;0;103.44733;67.5;71.857147;238.83072;73.821419;0;6.0714283;10.177143;193.39287;250;117.85714;283.27618;0;0;0;0;0;0;39.642857;142.85713;.85714293;0;0;0
Pop3;123303701;76.125;0;0;24.285713;0;88.032143;0;112.85714;0;0;0;5.0142856;.54285711;0;27.142855;76.642853;38.214283;0;0;0;158.64285;0;27.142857;113.80285;57.857143;0;51.428574;0;0;451.875;115.00001;191.74998;0;0;0;64.285713;0;0;0;141.14287;6.4464283;0;0;0
Pop3;123303801;120.33215;0;20;0;0;40;499.05951;92.857155;5.7142854;0;46.660717;0;4.6857142;0;21.428572;0;0;48.214283;0;0;0;0;102.49999;80.342857;0;0;24.475439;0;400.17859;110.49107;114.23883;97.035706;0;0;0;0;2.6785715;75;0;225.57201;9.999999;0;0;0
Pop3;123304701;1.875;0;0;0;0;.2;0;35.714283;0;0;0;25.337143;.14285713;0;3.5714283;9.7142868;0;0;0;0;0;0;0;0;104.64285;0;0;0;82.857147;0;0;5.9428573;0;0;0;0;0;246.42857;71.428566;0;.71428567;0;103.21429;665.96429
Pop3;123305201;89.392853;0;8.9285707;171.42856;0;134.57141;0;116.07143;82.35714;44.642857;21.057146;0;0;0;90.625008;175.1143;0;0;0;0;233.07144;0;0;65.478569;0;0;42.935715;0;342.85715;252.85716;274.79465;124.8;0;0;0;0;71.785713;0;0;91.071419;3.3499997;0;0;0
Pop3;123305601;0;0;0;31.714289;0;160.28572;163.02856;44.642857;0;35.714283;33.739285;3.2428572;16.687857;0;44.285717;17.5;21.42857;46.499996;0;0;48.571426;0;20.000002;108.65;0;0;4.5;0;0;521.42859;54.607136;130.74286;0;458.21906;0;28.571432;0;0;225.71428;4.5714288;8.5714293;0;0;0
Pop3;123305801;134.87978;0;10.285714;90.714279;0;76.547623;84.60714;0;7.1428566;0;15.792857;4.7824726;.4642857;0;23.214285;22.572001;6.0714283;0;0;0;73.327141;0;0;98.270714;0;0;19.285713;0;79.017853;635.95239;50.57143;0;0;121.99334;0;34.285717;0;0;60.357143;49.285713;46.410713;0;0;0
Pop3;123400401;4.5714288;6.1607137;7.1428566;45.214287;0;71.857147;217.03571;128.57143;0;48.857147;0;68.214287;.71428567;35.714283;22.857145;46.928574;6.2857146;0;0;0;115.14286;0;0;42.899998;0;0;23.92857;10.102733;682.5;57.142853;178.57143;23.771429;0;0;0;35.714283;0;46.57143;149.64285;0;5.7321429;0;0;0
Pop3;123401301;133.72858;0;0;58.214283;66.071426;37.14286;0;169.64287;57.500004;35.714283;0;8.4499998;3;0;28.571426;78.071434;13.142858;0;0;0;123.72858;0;0;262.23572;0;0;.99999994;11.289286;178.57143;845.62506;75.428581;0;0;405;0;21.428572;0;57.142864;86.071419;92.148209;8.117857;0;0;0
Pop3;123401401;19.24107;0;0;51.357143;0;95.06337;0;44.642857;15.565715;32.142857;0;0;.32857144;0;0;22.857145;15.714286;23.571428;0;0;48.928574;21.428572;0;52.54285;81.785713;0;28.35;1.6071428;362.41071;344.19641;0;332.33569;0;0;0;35.714283;0;0;0;96.428574;0;0;0;0
Pop3;123401501;56.135715;0;11.428573;123.21428;0;46.42857;590.66669;196.07143;0;0;0;1.4642855;7.9514294;0;28.571426;85.5;4.2857141;0;71.785713;0;121.23946;0;30.571432;140.05714;0;2.5714288;0;14.327771;205.71429;732.20239;71.428566;65.061905;0;0;0;0;0;0;0;17.952009;64.821434;0;0;0
Pop3;123401701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5714283;0;0;0;0;0;0;0;0;0;0;0;0;0;29.08;752.9071
Pop3;123500701;87.144035;0;0;131.78572;0;172.96571;0;160.71429;0;0;30.867859;12.214285;1.6285715;0;64.285713;0;12.857143;0;0;0;20.642857;0;46.857147;114.24143;0;0;14.285713;10.687153;0;818.57141;102.85714;0;0;219.04764;0;92.85714;0;0;0;160.71428;5.7321429;0;0;0
Pop3;123500801;36.07143;0;0;73.571426;0;210.34201;0;62.5;12.142857;5.7142863;0;22.785715;0;0;51.42857;0;41.785713;0;0;0;36.928112;0;131.07143;0;0;0;11.314288;0;85.714287;445.71429;130.14287;66.85714;0;572.6629;0;0;0;0;160.71428;93.178566;16.182859;0;0;0
Pop3;123501101;53.375;0;0;127.85715;0;37.857143;0;44.642857;7.1428566;0;0;26.566448;0;0;22.428572;63.571426;45.714283;0;0;0;245;0;0;52.950005;139.64285;0;8.9285707;3.3428574;0;487.14285;45.528576;199.08571;0;0;0;0;0;58.214283;81.857147;25.485718;28.857145;0;0;0
Pop3;123501301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pop3;123502001;89.407143;0;75.714279;104.64285;0;128.25;558.1333;0;0;21.428572;0;0;.85714275;28.571432;21.428572;21.714287;15.714286;0;0;0;7.1428566;0;30.571432;0;0;0;31.523809;0;340.53574;0;0;0;0;0;0;17.857141;0;0;0;87.053566;1.0714287;0;0;0
Pop3;123502101;27.472496;0;0;23.571428;0;74.857147;0;28.571432;0;0;55.92857;3.3496733;3.9521475;10.564285;19.642857;29.494286;8.0357141;0;0;0;43.571426;0;0;0;0;0;2.4122806;0;108.57143;530.53571;121.75;54.785709;0;0;0;0;0;0;0;9.5744057;5.8571429;0;0;0
Pop3;123502201;27.070499;0;0;0;0;63.33572;0;44.642857;32.857143;0;0;9.8357143;8.4329929;0;59.92857;27.142855;0;0;0;0;118.64116;0;46.785713;50.221424;0;13.75;13.141605;18.816629;28.571426;628.57141;34.285713;0;0;50;0;0;12.142857;0;201.96429;0;3.5535715;0;0;0
Pop3;123502401;11.999999;13.514286;14.285713;122.49999;0;81.785713;130;44.642857;0;0;0;0;0;0;0;0;0;0;0;0;268.57141;0;0;0;0;0;4.3928571;0;65.625;313.12503;142.85716;68.249992;0;0;0;0;0;8.9285707;0;107.14285;18.871429;0;0;0
Pop3;123502601;24.085716;0;52;66.428574;0;0;257.5;71.428566;2.057143;78.571426;43.071426;0;0;0;11.428573;36.744286;3.797828;0;0;0;77;0;0;150.01071;0;0;17.12406;0;0;1041.0715;0;0;0;0;0;0;89.285713;0;0;75.35714;11.554286;0;0;0
